SpineBase:-5.191155,-3.497181,24.86474,0,0,0|SpineMid:-5.6145,-0.5700053,25.47195,0,0,0|Neck:-6.000458,2.225456,25.90307,0,0,0|Head:-5.465246,3.538002,25.69328,0,0,0|ShoulderLeft:-6.427669,1.426952,24.56529,0,0,0|ElbowLeft:-6.354913,0.3617737,22.38191,0,0,0|WristLeft:-4.487772,-0.6452508,22.32536,0,0,0|HandLeft:-4.086548,-0.9725144,22.66088,0,0,0|ShoulderRight:-4.339924,0.1388128,25.95489,0,0,0|ElbowRight:-2.331783,-0.1751022,25.17159,0,0,0|WristRight:-4.07404,0.6781129,24.29856,0,0,0|HandRight:-4.555398,1.107025,23.75609,0,0,0|HipLeft:-5.665262,-3.278661,24.14951,0,0,0|KneeLeft:-5.401865,-6.503532,23.58187,0,0,0|AnkleLeft:-5.613442,-9.566725,24.51086,0,0,0|FootLeft:-4.821006,-9.818328,23.41713,0,0,0|HipRight:-4.555214,-3.631285,24.8924,0,0,0|KneeRight:-3.411785,-6.255577,24.14696,0,0,0|AnkleRight:-3.312403,-9.323682,24.44201,0,0,0|FootRight:-2.548346,-9.57597,23.34286,0,0,0|SpineShoulder:-5.91058,1.543601,25.82354,0,0,0|HandTipLeft:-3.681005,-1.314222,22.70409,0,0,0|ThumbLeft:-4.028966,-1.29926,22.82572,0,0,0|HandTipRight:-5.094128,1.334963,23.4495,0,0,0|ThumbRight:-4.669063,1.190885,23.222,0,0,0|
SpineBase:-3.355121,-3.188984,25.9939,0,0,0|SpineMid:-2.646009,-0.4894592,25.65956,0,0,0|Neck:-2.004349,2.144412,25.24297,0,0,0|Head:-1.357834,3.454134,25.03481,0,0,0|ShoulderLeft:-2.891167,1.206247,24.17831,0,0,0|ElbowLeft:-4.128207,-0.1250346,22.97282,0,0,0|WristLeft:-1.969447,-0.4948266,23.68266,0,0,0|HandLeft:-1.821635,-0.3676724,24.20659,0,0,0|ShoulderRight:-0.7964479,0.9825987,25.92654,0,0,0|ElbowRight:-0.2762711,-0.4131832,24.28548,0,0,0|WristRight:-0.6434958,-0.712846,22.15059,0,0,0|HandRight:-1.136897,-0.811573,21.25638,0,0,0|HipLeft:-3.844362,-2.967803,25.25565,0,0,0|KneeLeft:-4.879889,-5.709696,24.2518,0,0,0|AnkleLeft:-6.275229,-9.045544,24.90108,0,0,0|FootLeft:-5.581253,-9.485043,23.82973,0,0,0|HipRight:-2.782529,-3.313654,26.04581,0,0,0|KneeRight:-2.167874,-5.901762,24.86058,0,0,0|AnkleRight:-2.307697,-9.265759,25.13481,0,0,0|FootRight:-1.663168,-9.701028,24.05655,0,0,0|SpineShoulder:-2.1598,1.496214,25.36583,0,0,0|HandTipLeft:-0.8236971,-0.2768897,24.2131,0,0,0|ThumbLeft:-1.867698,-0.04277384,24.45,0,0,0|HandTipRight:-1.428042,-0.8070922,21.04325,0,0,0|ThumbRight:-1.45144,-0.7014596,21.1075,0,0,0|
SpineBase:-3.355121,-3.188984,25.9939,0,0,0|SpineMid:-2.646009,-0.4894592,25.65956,0,0,0|Neck:-2.004349,2.144412,25.24297,0,0,0|Head:-1.357834,3.454134,25.03481,0,0,0|ShoulderLeft:-2.891167,1.206247,24.17831,0,0,0|ElbowLeft:-4.128207,-0.1250346,22.97282,0,0,0|WristLeft:-1.969447,-0.4948266,23.68266,0,0,0|HandLeft:-1.821635,-0.3676724,24.20659,0,0,0|ShoulderRight:-0.7964479,0.9825987,25.92654,0,0,0|ElbowRight:-0.2762711,-0.4131832,24.28548,0,0,0|WristRight:-0.6434958,-0.712846,22.15059,0,0,0|HandRight:-1.136897,-0.811573,21.25638,0,0,0|HipLeft:-3.844362,-2.967803,25.25565,0,0,0|KneeLeft:-4.879889,-5.709696,24.2518,0,0,0|AnkleLeft:-6.275229,-9.045544,24.90108,0,0,0|FootLeft:-5.581253,-9.485043,23.82973,0,0,0|HipRight:-2.782529,-3.313654,26.04581,0,0,0|KneeRight:-2.167874,-5.901762,24.86058,0,0,0|AnkleRight:-2.307697,-9.265759,25.13481,0,0,0|FootRight:-1.663168,-9.701028,24.05655,0,0,0|SpineShoulder:-2.1598,1.496214,25.36583,0,0,0|HandTipLeft:-0.8236971,-0.2768897,24.2131,0,0,0|ThumbLeft:-1.867698,-0.04277384,24.45,0,0,0|HandTipRight:-1.428042,-0.8070922,21.04325,0,0,0|ThumbRight:-1.45144,-0.7014596,21.1075,0,0,0|
SpineBase:-3.291998,-3.295892,25.81256,0,0,0|SpineMid:-2.743001,-0.5687534,25.67445,0,0,0|Neck:-2.306935,2.023869,25.45828,0,0,0|Head:-1.843903,3.39043,25.06471,0,0,0|ShoulderLeft:-3.632516,1.292897,24.44974,0,0,0|ElbowLeft:-4.441764,-0.4760376,23.49533,0,0,0|WristLeft:-2.390655,0.03148051,23.30558,0,0,0|HandLeft:-2.033264,0.5611091,23.4282,0,0,0|ShoulderRight:-0.946905,0.8330736,25.57891,0,0,0|ElbowRight:-0.4241748,-0.6556755,24.02996,0,0,0|WristRight:-1.414325,-1.644162,22.37336,0,0,0|HandRight:-1.803724,-1.783729,21.92102,0,0,0|HipLeft:-3.900423,-3.05938,25.22544,0,0,0|KneeLeft:-4.770866,-5.72479,24.19399,0,0,0|AnkleLeft:-5.90009,-9.12336,25.02773,0,0,0|FootLeft:-5.429954,-9.478549,23.77473,0,0,0|HipRight:-2.531647,-3.429996,25.63741,0,0,0|KneeRight:-1.990301,-6.211596,24.33452,0,0,0|AnkleRight:-2.308004,-9.512988,24.99495,0,0,0|FootRight:-1.882394,-9.86134,23.73721,0,0,0|SpineShoulder:-2.41019,1.382623,25.52463,0,0,0|HandTipLeft:-1.763923,0.8025975,23.60204,0,0,0|ThumbLeft:-2.079109,0.7314134,23.73667,0,0,0|HandTipRight:-2.11588,-2.059125,21.57983,0,0,0|ThumbRight:-2.304395,-2.170345,21.7,0,0,0|
SpineBase:-3.291998,-3.295892,25.81256,0,0,0|SpineMid:-2.743001,-0.5687534,25.67445,0,0,0|Neck:-2.306935,2.023869,25.45828,0,0,0|Head:-1.843903,3.39043,25.06471,0,0,0|ShoulderLeft:-3.632516,1.292897,24.44974,0,0,0|ElbowLeft:-4.441764,-0.4760376,23.49533,0,0,0|WristLeft:-2.390655,0.03148051,23.30558,0,0,0|HandLeft:-2.033264,0.5611091,23.4282,0,0,0|ShoulderRight:-0.946905,0.8330736,25.57891,0,0,0|ElbowRight:-0.4241748,-0.6556755,24.02996,0,0,0|WristRight:-1.414325,-1.644162,22.37336,0,0,0|HandRight:-1.803724,-1.783729,21.92102,0,0,0|HipLeft:-3.900423,-3.05938,25.22544,0,0,0|KneeLeft:-4.770866,-5.72479,24.19399,0,0,0|AnkleLeft:-5.90009,-9.12336,25.02773,0,0,0|FootLeft:-5.429954,-9.478549,23.77473,0,0,0|HipRight:-2.531647,-3.429996,25.63741,0,0,0|KneeRight:-1.990301,-6.211596,24.33452,0,0,0|AnkleRight:-2.308004,-9.512988,24.99495,0,0,0|FootRight:-1.882394,-9.86134,23.73721,0,0,0|SpineShoulder:-2.41019,1.382623,25.52463,0,0,0|HandTipLeft:-1.763923,0.8025975,23.60204,0,0,0|ThumbLeft:-2.079109,0.7314134,23.73667,0,0,0|HandTipRight:-2.11588,-2.059125,21.57983,0,0,0|ThumbRight:-2.304395,-2.170345,21.7,0,0,0|
SpineBase:-3.26098,-3.424219,25.69247,0,0,0|SpineMid:-2.837015,-0.6724256,25.66161,0,0,0|Neck:-2.498244,1.952982,25.52686,0,0,0|Head:-2.169785,3.357583,25.07559,0,0,0|ShoulderLeft:-4.114536,1.05854,24.82179,0,0,0|ElbowLeft:-4.517885,-0.6479229,23.50598,0,0,0|WristLeft:-2.587895,0.2019011,23.24625,0,0,0|HandLeft:-2.620309,0.4959052,22.91928,0,0,0|ShoulderRight:-1.004501,0.7513763,25.50756,0,0,0|ElbowRight:-0.4663454,-0.8625561,24.10933,0,0,0|WristRight:-1.93129,-1.778486,22.82627,0,0,0|HandRight:-2.385159,-1.95239,22.39281,0,0,0|HipLeft:-3.922494,-3.246158,25.17586,0,0,0|KneeLeft:-4.732032,-5.807271,24.11265,0,0,0|AnkleLeft:-5.774149,-9.202682,25.04835,0,0,0|FootLeft:-5.466561,-9.521648,23.72684,0,0,0|HipRight:-2.486195,-3.512722,25.48635,0,0,0|KneeRight:-1.979448,-6.263049,24.22467,0,0,0|AnkleRight:-2.316447,-9.547093,24.94366,0,0,0|FootRight:-2.051613,-9.859544,23.6177,0,0,0|SpineShoulder:-2.577685,1.302943,25.57585,0,0,0|HandTipLeft:-2.209698,0.8703151,22.83054,0,0,0|ThumbLeft:-2.334586,0.994614,22.91,0,0,0|HandTipRight:-2.856175,-2.272754,22.04499,0,0,0|ThumbRight:-2.961733,-2.038154,22.2,0,0,0|
SpineBase:-3.26098,-3.424219,25.69247,0,0,0|SpineMid:-2.837015,-0.6724256,25.66161,0,0,0|Neck:-2.498244,1.952982,25.52686,0,0,0|Head:-2.169785,3.357583,25.07559,0,0,0|ShoulderLeft:-4.114536,1.05854,24.82179,0,0,0|ElbowLeft:-4.517885,-0.6479229,23.50598,0,0,0|WristLeft:-2.587895,0.2019011,23.24625,0,0,0|HandLeft:-2.620309,0.4959052,22.91928,0,0,0|ShoulderRight:-1.004501,0.7513763,25.50756,0,0,0|ElbowRight:-0.4663454,-0.8625561,24.10933,0,0,0|WristRight:-1.93129,-1.778486,22.82627,0,0,0|HandRight:-2.385159,-1.95239,22.39281,0,0,0|HipLeft:-3.922494,-3.246158,25.17586,0,0,0|KneeLeft:-4.732032,-5.807271,24.11265,0,0,0|AnkleLeft:-5.774149,-9.202682,25.04835,0,0,0|FootLeft:-5.466561,-9.521648,23.72684,0,0,0|HipRight:-2.486195,-3.512722,25.48635,0,0,0|KneeRight:-1.979448,-6.263049,24.22467,0,0,0|AnkleRight:-2.316447,-9.547093,24.94366,0,0,0|FootRight:-2.051613,-9.859544,23.6177,0,0,0|SpineShoulder:-2.577685,1.302943,25.57585,0,0,0|HandTipLeft:-2.209698,0.8703151,22.83054,0,0,0|ThumbLeft:-2.334586,0.994614,22.91,0,0,0|HandTipRight:-2.856175,-2.272754,22.04499,0,0,0|ThumbRight:-2.961733,-2.038154,22.2,0,0,0|
SpineBase:-3.26098,-3.424219,25.69247,0,0,0|SpineMid:-2.837015,-0.6724256,25.66161,0,0,0|Neck:-2.498244,1.952982,25.52686,0,0,0|Head:-2.169785,3.357583,25.07559,0,0,0|ShoulderLeft:-4.114536,1.05854,24.82179,0,0,0|ElbowLeft:-4.517885,-0.6479229,23.50598,0,0,0|WristLeft:-2.587895,0.2019011,23.24625,0,0,0|HandLeft:-2.620309,0.4959052,22.91928,0,0,0|ShoulderRight:-1.004501,0.7513763,25.50756,0,0,0|ElbowRight:-0.4663454,-0.8625561,24.10933,0,0,0|WristRight:-1.93129,-1.778486,22.82627,0,0,0|HandRight:-2.385159,-1.95239,22.39281,0,0,0|HipLeft:-3.922494,-3.246158,25.17586,0,0,0|KneeLeft:-4.732032,-5.807271,24.11265,0,0,0|AnkleLeft:-5.774149,-9.202682,25.04835,0,0,0|FootLeft:-5.466561,-9.521648,23.72684,0,0,0|HipRight:-2.486195,-3.512722,25.48635,0,0,0|KneeRight:-1.979448,-6.263049,24.22467,0,0,0|AnkleRight:-2.316447,-9.547093,24.94366,0,0,0|FootRight:-2.051613,-9.859544,23.6177,0,0,0|SpineShoulder:-2.577685,1.302943,25.57585,0,0,0|HandTipLeft:-2.209698,0.8703151,22.83054,0,0,0|ThumbLeft:-2.334586,0.994614,22.91,0,0,0|HandTipRight:-2.856175,-2.272754,22.04499,0,0,0|ThumbRight:-2.961733,-2.038154,22.2,0,0,0|
SpineBase:-3.21068,-3.483341,25.59959,0,0,0|SpineMid:-2.874732,-0.7215169,25.64901,0,0,0|Neck:-2.614631,1.902877,25.57614,0,0,0|Head:-2.474814,3.294351,25.10746,0,0,0|ShoulderLeft:-4.261111,1.002097,24.94404,0,0,0|ElbowLeft:-4.710312,-0.7741421,23.75699,0,0,0|WristLeft:-3.113665,0.08196853,22.57401,0,0,0|HandLeft:-2.974987,0.3530175,22.33464,0,0,0|ShoulderRight:-1.013986,0.7563455,25.50051,0,0,0|ElbowRight:-0.4925999,-0.9223317,24.18202,0,0,0|WristRight:-2.315442,-1.588823,23.29123,0,0,0|HandRight:-2.782921,-1.699178,23.05979,0,0,0|HipLeft:-3.898754,-3.339259,25.13117,0,0,0|KneeLeft:-4.807886,-6.026197,24.02562,0,0,0|AnkleLeft:-5.77347,-9.341946,25.06989,0,0,0|FootLeft:-5.510147,-9.643653,23.733,0,0,0|HipRight:-2.415417,-3.530228,25.34645,0,0,0|KneeRight:-2.004478,-6.355719,24.03722,0,0,0|AnkleRight:-2.32456,-9.567743,24.90306,0,0,0|FootRight:-2.103669,-9.863995,23.56139,0,0,0|SpineShoulder:-2.672677,1.253485,25.60862,0,0,0|HandTipLeft:-2.661557,0.6015035,22.14322,0,0,0|ThumbLeft:-2.637708,0.7625881,22.255,0,0,0|HandTipRight:-3.468571,-1.987347,22.61123,0,0,0|ThumbRight:-3.076615,-1.599241,23.2925,0,0,0|
SpineBase:-3.21068,-3.483341,25.59959,0,0,0|SpineMid:-2.874732,-0.7215169,25.64901,0,0,0|Neck:-2.614631,1.902877,25.57614,0,0,0|Head:-2.474814,3.294351,25.10746,0,0,0|ShoulderLeft:-4.261111,1.002097,24.94404,0,0,0|ElbowLeft:-4.710312,-0.7741421,23.75699,0,0,0|WristLeft:-3.113665,0.08196853,22.57401,0,0,0|HandLeft:-2.974987,0.3530175,22.33464,0,0,0|ShoulderRight:-1.013986,0.7563455,25.50051,0,0,0|ElbowRight:-0.4925999,-0.9223317,24.18202,0,0,0|WristRight:-2.315442,-1.588823,23.29123,0,0,0|HandRight:-2.782921,-1.699178,23.05979,0,0,0|HipLeft:-3.898754,-3.339259,25.13117,0,0,0|KneeLeft:-4.807886,-6.026197,24.02562,0,0,0|AnkleLeft:-5.77347,-9.341946,25.06989,0,0,0|FootLeft:-5.510147,-9.643653,23.733,0,0,0|HipRight:-2.415417,-3.530228,25.34645,0,0,0|KneeRight:-2.004478,-6.355719,24.03722,0,0,0|AnkleRight:-2.32456,-9.567743,24.90306,0,0,0|FootRight:-2.103669,-9.863995,23.56139,0,0,0|SpineShoulder:-2.672677,1.253485,25.60862,0,0,0|HandTipLeft:-2.661557,0.6015035,22.14322,0,0,0|ThumbLeft:-2.637708,0.7625881,22.255,0,0,0|HandTipRight:-3.468571,-1.987347,22.61123,0,0,0|ThumbRight:-3.076615,-1.599241,23.2925,0,0,0|
SpineBase:-3.224874,-3.563871,25.49,0,0,0|SpineMid:-3.055942,-0.8122687,25.60303,0,0,0|Neck:-2.978607,1.868174,25.61309,0,0,0|Head:-3.073186,3.35041,25.18799,0,0,0|ShoulderLeft:-4.524879,0.9173345,25.23505,0,0,0|ElbowLeft:-5.132638,-0.7447184,23.94736,0,0,0|WristLeft:-4.284171,-0.9409016,21.94111,0,0,0|HandLeft:-4.065575,-0.8779638,21.76305,0,0,0|ShoulderRight:-1.503422,0.675189,25.02345,0,0,0|ElbowRight:-1.486047,-1.091965,23.72115,0,0,0|WristRight:-3.557503,-0.8765117,23.47229,0,0,0|HandRight:-4.448901,-0.8358805,23.66287,0,0,0|HipLeft:-3.93046,-3.469791,25.12034,0,0,0|KneeLeft:-4.969391,-5.895302,23.96458,0,0,0|AnkleLeft:-5.771303,-9.312088,25.03141,0,0,0|FootLeft:-5.747625,-9.600165,23.67263,0,0,0|HipRight:-2.42593,-3.569359,25.09791,0,0,0|KneeRight:-2.051742,-6.387785,23.91354,0,0,0|AnkleRight:-2.338386,-9.552592,24.79649,0,0,0|FootRight:-2.356944,-9.834758,23.43311,0,0,0|SpineShoulder:-2.995195,1.202803,25.62926,0,0,0|HandTipLeft:-3.7809,-0.9171117,21.46373,0,0,0|ThumbLeft:-3.628077,-0.874442,21.495,0,0,0|HandTipRight:-5.053371,-0.6786234,23.38289,0,0,0|ThumbRight:-5.012335,-0.4461679,23.6275,0,0,0|
SpineBase:-3.224874,-3.563871,25.49,0,0,0|SpineMid:-3.055942,-0.8122687,25.60303,0,0,0|Neck:-2.978607,1.868174,25.61309,0,0,0|Head:-3.073186,3.35041,25.18799,0,0,0|ShoulderLeft:-4.524879,0.9173345,25.23505,0,0,0|ElbowLeft:-5.132638,-0.7447184,23.94736,0,0,0|WristLeft:-4.284171,-0.9409016,21.94111,0,0,0|HandLeft:-4.065575,-0.8779638,21.76305,0,0,0|ShoulderRight:-1.503422,0.675189,25.02345,0,0,0|ElbowRight:-1.486047,-1.091965,23.72115,0,0,0|WristRight:-3.557503,-0.8765117,23.47229,0,0,0|HandRight:-4.448901,-0.8358805,23.66287,0,0,0|HipLeft:-3.93046,-3.469791,25.12034,0,0,0|KneeLeft:-4.969391,-5.895302,23.96458,0,0,0|AnkleLeft:-5.771303,-9.312088,25.03141,0,0,0|FootLeft:-5.747625,-9.600165,23.67263,0,0,0|HipRight:-2.42593,-3.569359,25.09791,0,0,0|KneeRight:-2.051742,-6.387785,23.91354,0,0,0|AnkleRight:-2.338386,-9.552592,24.79649,0,0,0|FootRight:-2.356944,-9.834758,23.43311,0,0,0|SpineShoulder:-2.995195,1.202803,25.62926,0,0,0|HandTipLeft:-3.7809,-0.9171117,21.46373,0,0,0|ThumbLeft:-3.628077,-0.874442,21.495,0,0,0|HandTipRight:-5.053371,-0.6786234,23.38289,0,0,0|ThumbRight:-5.012335,-0.4461679,23.6275,0,0,0|
SpineBase:-3.224874,-3.563871,25.49,0,0,0|SpineMid:-3.055942,-0.8122687,25.60303,0,0,0|Neck:-2.978607,1.868174,25.61309,0,0,0|Head:-3.073186,3.35041,25.18799,0,0,0|ShoulderLeft:-4.524879,0.9173345,25.23505,0,0,0|ElbowLeft:-5.132638,-0.7447184,23.94736,0,0,0|WristLeft:-4.284171,-0.9409016,21.94111,0,0,0|HandLeft:-4.065575,-0.8779638,21.76305,0,0,0|ShoulderRight:-1.503422,0.675189,25.02345,0,0,0|ElbowRight:-1.486047,-1.091965,23.72115,0,0,0|WristRight:-3.557503,-0.8765117,23.47229,0,0,0|HandRight:-4.448901,-0.8358805,23.66287,0,0,0|HipLeft:-3.93046,-3.469791,25.12034,0,0,0|KneeLeft:-4.969391,-5.895302,23.96458,0,0,0|AnkleLeft:-5.771303,-9.312088,25.03141,0,0,0|FootLeft:-5.747625,-9.600165,23.67263,0,0,0|HipRight:-2.42593,-3.569359,25.09791,0,0,0|KneeRight:-2.051742,-6.387785,23.91354,0,0,0|AnkleRight:-2.338386,-9.552592,24.79649,0,0,0|FootRight:-2.356944,-9.834758,23.43311,0,0,0|SpineShoulder:-2.995195,1.202803,25.62926,0,0,0|HandTipLeft:-3.7809,-0.9171117,21.46373,0,0,0|ThumbLeft:-3.628077,-0.874442,21.495,0,0,0|HandTipRight:-5.053371,-0.6786234,23.38289,0,0,0|ThumbRight:-5.012335,-0.4461679,23.6275,0,0,0|
SpineBase:-3.243727,-3.566562,25.46109,0,0,0|SpineMid:-3.21756,-0.78905,25.55196,0,0,0|Neck:-3.279922,1.94436,25.54173,0,0,0|Head:-3.402056,3.43549,25.21291,0,0,0|ShoulderLeft:-4.995978,0.8523796,25.5029,0,0,0|ElbowLeft:-5.27194,-0.7700434,24.00042,0,0,0|WristLeft:-4.819534,-1.461752,21.97853,0,0,0|HandLeft:-4.473017,-1.445047,21.98123,0,0,0|ShoulderRight:-1.850989,0.901812,24.72971,0,0,0|ElbowRight:-1.978086,-0.7954838,23.33358,0,0,0|WristRight:-4.019211,-0.904952,23.61376,0,0,0|HandRight:-4.679517,-0.6566667,23.99656,0,0,0|HipLeft:-3.946654,-3.499322,25.13186,0,0,0|KneeLeft:-5.181908,-5.870694,23.99215,0,0,0|AnkleLeft:-5.870785,-9.282759,25.01871,0,0,0|FootLeft:-6.032679,-9.582755,23.69042,0,0,0|HipRight:-2.466103,-3.523148,25.00867,0,0,0|KneeRight:-2.110896,-6.314646,23.87976,0,0,0|AnkleRight:-2.363097,-9.548499,24.77487,0,0,0|FootRight:-2.568132,-9.84218,23.44187,0,0,0|SpineShoulder:-3.264823,1.267182,25.56528,0,0,0|HandTipLeft:-4.240116,-1.634778,21.78148,0,0,0|ThumbLeft:-4.102924,-1.5167,21.94572,0,0,0|HandTipRight:-5.473156,-0.7507235,23.90489,0,0,0|ThumbRight:-4.274699,-0.8641737,24.4964,0,0,0|
SpineBase:-3.243727,-3.566562,25.46109,0,0,0|SpineMid:-3.21756,-0.78905,25.55196,0,0,0|Neck:-3.279922,1.94436,25.54173,0,0,0|Head:-3.402056,3.43549,25.21291,0,0,0|ShoulderLeft:-4.995978,0.8523796,25.5029,0,0,0|ElbowLeft:-5.27194,-0.7700434,24.00042,0,0,0|WristLeft:-4.819534,-1.461752,21.97853,0,0,0|HandLeft:-4.473017,-1.445047,21.98123,0,0,0|ShoulderRight:-1.850989,0.901812,24.72971,0,0,0|ElbowRight:-1.978086,-0.7954838,23.33358,0,0,0|WristRight:-4.019211,-0.904952,23.61376,0,0,0|HandRight:-4.679517,-0.6566667,23.99656,0,0,0|HipLeft:-3.946654,-3.499322,25.13186,0,0,0|KneeLeft:-5.181908,-5.870694,23.99215,0,0,0|AnkleLeft:-5.870785,-9.282759,25.01871,0,0,0|FootLeft:-6.032679,-9.582755,23.69042,0,0,0|HipRight:-2.466103,-3.523148,25.00867,0,0,0|KneeRight:-2.110896,-6.314646,23.87976,0,0,0|AnkleRight:-2.363097,-9.548499,24.77487,0,0,0|FootRight:-2.568132,-9.84218,23.44187,0,0,0|SpineShoulder:-3.264823,1.267182,25.56528,0,0,0|HandTipLeft:-4.240116,-1.634778,21.78148,0,0,0|ThumbLeft:-4.102924,-1.5167,21.94572,0,0,0|HandTipRight:-5.473156,-0.7507235,23.90489,0,0,0|ThumbRight:-4.274699,-0.8641737,24.4964,0,0,0|
SpineBase:-3.439541,-3.391641,25.50883,0,0,0|SpineMid:-3.593897,-0.5565135,25.49938,0,0,0|Neck:-3.762723,2.224639,25.3361,0,0,0|Head:-4.081063,3.684657,25.2467,0,0,0|ShoulderLeft:-5.270343,1.046437,25.79519,0,0,0|ElbowLeft:-6.377912,-0.8053207,24.56951,0,0,0|WristLeft:-5.081405,-1.850828,23.18042,0,0,0|HandLeft:-4.964061,-1.762785,23.05242,0,0,0|ShoulderRight:-2.369113,1.278502,24.49462,0,0,0|ElbowRight:-2.841303,-0.267278,22.99233,0,0,0|WristRight:-4.852457,-0.08888917,23.3656,0,0,0|HandRight:-5.278969,0.1399462,23.61427,0,0,0|HipLeft:-4.102086,-3.413023,25.36614,0,0,0|KneeLeft:-5.437397,-5.820441,24.1985,0,0,0|AnkleLeft:-5.998285,-9.155344,25.0053,0,0,0|FootLeft:-6.330864,-9.492287,23.74917,0,0,0|HipRight:-2.714041,-3.247327,24.94362,0,0,0|KneeRight:-2.257648,-6.030032,23.94639,0,0,0|AnkleRight:-2.390773,-9.560495,24.79889,0,0,0|FootRight:-2.767843,-9.889625,23.53823,0,0,0|SpineShoulder:-3.721663,1.536764,25.40333,0,0,0|HandTipLeft:-4.621196,-1.912095,22.91887,0,0,0|ThumbLeft:-4.540479,-2.156908,23.29667,0,0,0|HandTipRight:-5.809506,0.1833309,23.94957,0,0,0|ThumbRight:-5.337788,0.4346356,23.69286,0,0,0|
SpineBase:-3.439541,-3.391641,25.50883,0,0,0|SpineMid:-3.593897,-0.5565135,25.49938,0,0,0|Neck:-3.762723,2.224639,25.3361,0,0,0|Head:-4.081063,3.684657,25.2467,0,0,0|ShoulderLeft:-5.270343,1.046437,25.79519,0,0,0|ElbowLeft:-6.377912,-0.8053207,24.56951,0,0,0|WristLeft:-5.081405,-1.850828,23.18042,0,0,0|HandLeft:-4.964061,-1.762785,23.05242,0,0,0|ShoulderRight:-2.369113,1.278502,24.49462,0,0,0|ElbowRight:-2.841303,-0.267278,22.99233,0,0,0|WristRight:-4.852457,-0.08888917,23.3656,0,0,0|HandRight:-5.278969,0.1399462,23.61427,0,0,0|HipLeft:-4.102086,-3.413023,25.36614,0,0,0|KneeLeft:-5.437397,-5.820441,24.1985,0,0,0|AnkleLeft:-5.998285,-9.155344,25.0053,0,0,0|FootLeft:-6.330864,-9.492287,23.74917,0,0,0|HipRight:-2.714041,-3.247327,24.94362,0,0,0|KneeRight:-2.257648,-6.030032,23.94639,0,0,0|AnkleRight:-2.390773,-9.560495,24.79889,0,0,0|FootRight:-2.767843,-9.889625,23.53823,0,0,0|SpineShoulder:-3.721663,1.536764,25.40333,0,0,0|HandTipLeft:-4.621196,-1.912095,22.91887,0,0,0|ThumbLeft:-4.540479,-2.156908,23.29667,0,0,0|HandTipRight:-5.809506,0.1833309,23.94957,0,0,0|ThumbRight:-5.337788,0.4346356,23.69286,0,0,0|
SpineBase:-3.507203,-3.298215,25.55917,0,0,0|SpineMid:-3.751637,-0.3976581,25.48095,0,0,0|Neck:-4.017027,2.459058,25.2272,0,0,0|Head:-4.399344,3.798706,25.26476,0,0,0|ShoulderLeft:-5.430267,1.108123,25.92134,0,0,0|ElbowLeft:-6.601967,-0.7862391,24.92975,0,0,0|WristLeft:-5.238116,-1.484221,23.38483,0,0,0|HandLeft:-5.017287,-1.559587,23.42132,0,0,0|ShoulderRight:-2.721304,1.437259,24.33386,0,0,0|ElbowRight:-3.305882,-0.09591486,22.86214,0,0,0|WristRight:-5.348679,-0.02027714,23.10499,0,0,0|HandRight:-5.822184,0.2123508,23.36537,0,0,0|HipLeft:-4.138514,-3.331691,25.49664,0,0,0|KneeLeft:-5.465171,-5.780998,24.38069,0,0,0|AnkleLeft:-6.090736,-9.246548,25.00234,0,0,0|FootLeft:-6.511841,-9.609266,23.80483,0,0,0|HipRight:-2.804198,-3.146071,24.93847,0,0,0|KneeRight:-2.334491,-5.969679,24.05722,0,0,0|AnkleRight:-2.423124,-9.560345,24.8721,0,0,0|FootRight:-2.889412,-9.916513,23.66938,0,0,0|SpineShoulder:-3.953463,1.753814,25.31688,0,0,0|HandTipLeft:-4.73278,-1.874547,23.20521,0,0,0|ThumbLeft:-4.608394,-1.855333,23.598,0,0,0|HandTipRight:-6.3683,0.3418929,23.68377,0,0,0|ThumbRight:-5.787753,0.5387597,23.44143,0,0,0|
